id,type,category,name,asset_category,fileid,posx,posy,posz,anglex,angley,anglez,desc
5009,monster;5,skin;2;1,m5009 skin,assetobject;1,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,ÃèÊö
5010,monster;5,skin;2;1,m5010 skin,assetobject;1,f16469659146b8b458232432f6531249:2100000,0,0,0,0,0,0,ÃèÊö
5011,monster;5,skin;2;1,m5011 skin,assetobject;1,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,ÃèÊö
5012,monster;5,skin;2;1,m5012 skin,assetobject;1,ed19c3a8580a36c4c9b30237516e33a9:2100000,0,0,0,0,0,0,ÃèÊö
5013,monster;5,skin;2;1,m5013 skin,assetobject;1,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,ÃèÊö
5014,monster;5,skin;2;1,m5014 skin,assetobject;1,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,ÃèÊö
5015,monster;5,skin;2;1,m5015 skin,assetobject;1,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,ÃèÊö
5016,monster;5,skin;2;1,m5016 skin,assetobject;1,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,ÃèÊö
5017,monster;5,skin;2;1,m5017 skin,assetobject;1,74aeca62d22b13c4da6480547856a9de:2100000,0,0,0,0,0,0,ÃèÊö
5018,monster;5,skin;2;1,m5018 skin,assetobject;1,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,ÃèÊö
5019,monster;5,skin;2;1,m5019 skin,assetobject;1,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,ÃèÊö
5020,monster;5,skin;2;1,m5020 skin,assetobject;1,df48552a8a321d840bda0aad6741e440:2100000,0,0,0,0,0,0,ÃèÊö
5021,monster;5,skin;2;1,m5021 skin,assetobject;1,78f76e19b3bb70c49972c0c9291b8e74:2100000,0,0,0,0,0,0,ÃèÊö
5022,monster;5,skin;2;1,m5022 skin,assetobject;1,2cdf849c3a08ac14680edf69ffe0c59e:2100000,0,0,0,0,0,0,ÃèÊö
5023,monster;5,skin;2;1,m5023 skin,assetobject;1,0c98ab4bd0a9fef48804cedcda4e6948:2100000,0,0,0,0,0,0,ÃèÊö
5024,monster;5,skin;2;1,m5024 skin,assetobject;1,767d1de62475d0f4bb0e51102aa05799:2100000,0,0,0,0,0,0,ÃèÊö
5025,monster;5,skin;2;1,m5025 skin,assetobject;1,aa10794e4ff618249b7816ef2d2cbf5b:2100000,0,0,0,0,0,0,ÃèÊö
5026,monster;5,skin;2;1,m5026 skin,assetobject;1,dacdf47c885e2054cac30317a83ed0fd:2100000,0,0,0,0,0,0,ÃèÊö
5027,monster;5,skin;2;1,m5027 skin,assetobject;1,6fd0bf9d81168a34d99f47a05aea40eb:2100000,0,0,0,0,0,0,ÃèÊö
5028,monster;5,skin;2;1,m5028 skin,assetobject;1,e125a0551672a854abf4a6e334396c0c:2100000,0,0,0,0,0,0,ÃèÊö
5029,monster;5,skin;2;1,m5029 skin,assetobject;1,eb3ad557c9dd1b14784017ab457ff4a0:2100000,0,0,0,0,0,0,ÃèÊö
5030,monster;5,skin;2;1,m5030 skin,assetobject;1,00aacee9d8ffae84fb62d448f4bc824e:2100000,0,0,0,0,0,0,ÃèÊö
5031,monster;5,skin;2;1,m5031 skin,assetobject;1,92621d7f0b05fc448b9f6aba82d7f7fa:2100000,0,0,0,0,0,0,ÃèÊö
5032,monster;5,skin;2;1,m5032 skin,assetobject;1,a231cc5587d4fa0418b2ddde5541aa7e:2100000,0,0,0,0,0,0,ÃèÊö
5033,monster;5,skin;2;1,m5033 skin,assetobject;1,0dbc4d9862cb8ff44973598e512cf4e4:2100000,0,0,0,0,0,0,ÃèÊö
5034,monster;5,skin;2;1,m5034 skin,assetobject;1,0ddea791457ce8e47ad3234e3b5a4fba:2100000,0,0,0,0,0,0,ÃèÊö
5035,monster;5,skin;2;1,m5035 skin,assetobject;1,a88806c1373441e4e961d91e63de6f24:2100000,0,0,0,0,0,0,ÃèÊö
5036,monster;5,skin;2;1,m5036 skin,assetobject;1,55df0cddfa58b244b9823f52ee0df438:2100000,0,0,0,0,0,0,ÃèÊö
5037,monster;5,skin;2;1,skin m5037,assetobject;1,981a8d56a840b1942967b5d1bc533ab0:2100000,0,0,0,0,0,0,ÃèÊö
5038,monster;5,skin;2;1,skin m5038,assetobject;1,3c4992bb675325b41a5d25a048efa322:2100000,0,0,0,0,0,0,ÃèÊö
5039,monster;5,skin;2;1,skin m5039,assetobject;1,d21beb032f35c924aa68a2f2f75d1ef7:2100000,0,0,0,0,0,0,ÃèÊö
5040,monster;5,skin;2;1,skin m5040,assetobject;1,ff0cd7aeac6e12f418cf1dc3c801fab3:2100000,0,0,0,0,0,0,ÃèÊö
5041,monster;5,skin;2;1,skin m5041,assetobject;1,a437b1744c7233a4a9bf85d810677a1c:2100000,0,0,0,0,0,0,ÃèÊö
5042,monster;5,skin;2;1,skin m5042,assetobject;1,5ef81d7a4b373994b990abf00e95104d:2100000,0,0,0,0,0,0,ÃèÊö
5043,monster;5,skin;2;1,skin m5043,assetobject;1,e208072a603a3354cae2ad671e8599d5:2100000,0,0,0,0,0,0,ÃèÊö
5044,monster;5,skin;2;1,skin m5044,assetobject;1,7a2b87cf585f9c84fb1c7a0e68908232:2100000,0,0,0,0,0,0,ÃèÊö
6000,monster;5,skin;2;1,m6002 skin,assetobject;1,2d024515bdbf57a46b1e7e8750a04e17:2100000,0,0,0,0,0,0,ÃèÊö
6001,monster;5,skin;2;1,m6003 skin,assetobject;1,757b973d497508e43a633422518b79ea:2100000,0,0,0,0,0,0,ÃèÊö
6002,monster;5,skin;2;1,m6004 skin,assetobject;1,566a349e2fa731b429203cda419aa11c:2100000,0,0,0,0,0,0,ÃèÊö
6003,monster;5,skin;2;1,m6005 skin,assetobject;1,f42d559405b46f242bd15816b0a6f8a4:2100000,0,0,0,0,0,0,ÃèÊö
6004,monster;5,skin;2;1,m6006 skin,assetobject;1,44967caf29fec38468873f13c45af885:2100000,0,0,0,0,0,0,ÃèÊö
6005,monster;5,skin;2;1,m6007 skin,assetobject;1,4bc708d14f05c584d960a58dcd98f2ed:2100000,0,0,0,0,0,0,ÃèÊö
6006,monster;5,skin;2;1,m6010 skin,assetobject;1,45df2fa7ca683bf4ba97e79391ae3113:2100000,0,0,0,0,0,0,ÃèÊö
6007,monster;5,skin;2;1,m6011 skin,assetobject;1,cfbee2de75c2b514ba0234192b88822a:2100000,0,0,0,0,0,0,ÃèÊö
6008,monster;5,skin;2;1,m6012 skin,assetobject;1,0e80f813c67d6d045acdca6d2675ef1c:2100000,0,0,0,0,0,0,ÃèÊö
6009,monster;5,skin;2;1,m6013 skin,assetobject;1,5d56d9f784e265c4b96665062714ef5d:2100000,0,0,0,0,0,0,ÃèÊö
6010,monster;5,skin;2;1,m6014 skin,assetobject;1,3e9983319c5a93547bc8d3bb7ac1cfab:2100000,0,0,0,0,0,0,ÃèÊö
6011,monster;5,skin;2;1,m6015 skin,assetobject;1,a567f040a2d1fcc48af79c7e401d8b3b:2100000,0,0,0,0,0,0,ÃèÊö
6012,monster;5,skin;2;1,m6016 skin,assetobject;1,30a221706d7664e4da5a873df84f1c86:2100000,0,0,0,0,0,0,ÃèÊö
6013,monster;5,skin;2;1,m6017 skin,assetobject;1,3ebb45d28d167554383e1eb01c416048:2100000,0,0,0,0,0,0,ÃèÊö
6014,monster;5,skin;2;1,m6018 skin,assetobject;1,0ae1ac50aeb0e51459ffb01a229488b3:2100000,0,0,0,0,0,0,ÃèÊö
6015,monster;5,skin;2;1,m6019 skin,assetobject;1,d37f0ee6d13590743a6f432135f4043d:2100000,0,0,0,0,0,0,ÃèÊö
6016,monster;5,skin;2;1,m6020 skin,assetobject;1,484f2dd9aad639f489c73265ec27b15d:2100000,0,0,0,0,0,0,ÃèÊö
6017,monster;5,skin;2;1,m6021 skin,assetobject;1,ce70b2b75aeccd8478d3a9319b969948:2100000,0,0,0,0,0,0,ÃèÊö
6018,monster;5,skin;2;1,m6022 skin,assetobject;1,8fb27c4d583da6b42a3f1762b8ff9a8e:2100000,0,0,0,0,0,0,ÃèÊö
6019,monster;5,skin;2;1,m6023 skin,assetobject;1,9c06a3c618cd7cd41bd4c1f8b9e862c6:2100000,0,0,0,0,0,0,ÃèÊö
6020,monster;5,skin;2;1,m6024 skin,assetobject;1,9dcb593cb82b2be4f8e84077fc9eccb8:2100000,0,0,0,0,0,0,ÃèÊö
6021,monster;5,skin;2;1,m6025 skin,assetobject;1,5d6d219959aeafb499f871c5e9bc7a1d:2100000,0,0,0,0,0,0,ÃèÊö
6022,monster;5,skin;2;1,m6026 skin,assetobject;1,430581bf08d6cb5429262c4d99e3d456:2100000,0,0,0,0,0,0,ÃèÊö
6023,monster;5,skin;2;1,m6027 skin,assetobject;1,5f3bc4889cba32c45903ffb20d4b3889:2100000,0,0,0,0,0,0,ÃèÊö
6024,monster;5,skin;2;1,m6028 skin,assetobject;1,d96b70d0f9d7a5f4c9f0b7d11f802d71:2100000,0,0,0,0,0,0,ÃèÊö
6025,monster;5,skin;2;1,m6029 skin,assetobject;1,9aae974e360cfc141bbe4232a4105fdf:2100000,0,0,0,0,0,0,ÃèÊö
6026,monster;5,skin;2;1,m6030 skin,assetobject;1,f629689c4941e454a87826da5aa5c023:2100000,0,0,0,0,0,0,ÃèÊö
6027,monster;5,skin;2;1,m6031 skin,assetobject;1,0d726e8a444177a4c9b0e78a1cf354f4:2100000,0,0,0,0,0,0,ÃèÊö
6028,monster;5,skin;2;1,m6032 skin,assetobject;1,20fdfdd5c7fedbb45bdcb4ebeb45a14a:2100000,0,0,0,0,0,0,ÃèÊö
6029,monster;5,skin;2;1,m6033 skin,assetobject;1,df627ae627fb60a4782a27b469a56507:2100000,0,0,0,0,0,0,ÃèÊö
6030,monster;5,skin;2;1,m6034 skin,assetobject;1,a77799bc20f47ea4eb7e2984ad78e561:2100000,0,0,0,0,0,0,ÃèÊö
6031,monster;5,skin;2;1,m6035 skin,assetobject;1,5e249a34536b5a242a4792c4911c7fc0:2100000,0,0,0,0,0,0,ÃèÊö
6032,monster;5,skin;2;1,m6036 skin,assetobject;1,bea5fd8e33858eb49855f1dcf570d639:2100000,0,0,0,0,0,0,ÃèÊö
6033,monster;5,skin;2;1,m6037 skin,assetobject;1,5fea27059086556459e1b5a0d829541a:2100000,0,0,0,0,0,0,ÃèÊö
7000,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7001,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7002,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7003,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7004,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7005,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7006,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7007,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7008,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
7009,monster;5,skin;2;1,m7000 skin,assetobject;1,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,ÃèÊö
12000,monster;5,skin;2;1,m12000 skin,assetobject;1,33b0a8955817145468f654c3300b28cc:2100000,0,0,0,0,0,0,ÓÄÁé½©Ê¬µÄ²ÄÖÊ
16000,monster;5,skin;2;1,m16000 skin,assetobject;1,685775caee8e35d4599e5bcc06720029:2100000,0,0,0,0,0,0,ÃèÊö
18000,monster;5,skin;2;1,skin m18000,assetobject;1,2d024515bdbf57a46b1e7e8750a04e17:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18001,monster;5,skin;2;1,skin m18001,assetobject;1,757b973d497508e43a633422518b79ea:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18002,monster;5,skin;2;1,skin m18002,assetobject;1,566a349e2fa731b429203cda419aa11c:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18003,monster;5,skin;2;1,skin m18003,assetobject;1,f42d559405b46f242bd15816b0a6f8a4:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18004,monster;5,skin;2;1,skin m18004,assetobject;1,44967caf29fec38468873f13c45af885:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18005,monster;5,skin;2;1,skin m18005,assetobject;1,4bc708d14f05c584d960a58dcd98f2ed:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18006,monster;5,skin;2;1,skin m18006,assetobject;1,45df2fa7ca683bf4ba97e79391ae3113:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18007,monster;5,skin;2;1,skin m18007,assetobject;1,cfbee2de75c2b514ba0234192b88822a:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18008,monster;5,skin;2;1,skin m18008,assetobject;1,0e80f813c67d6d045acdca6d2675ef1c:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18009,monster;5,skin;2;1,skin m18009,assetobject;1,5d56d9f784e265c4b96665062714ef5d:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18010,monster;5,skin;2;1,skin m18010,assetobject;1,3e9983319c5a93547bc8d3bb7ac1cfab:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18011,monster;5,skin;2;1,skin m18011,assetobject;1,a567f040a2d1fcc48af79c7e401d8b3b:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18012,monster;5,skin;2;1,skin m18012,assetobject;1,30a221706d7664e4da5a873df84f1c86:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18013,monster;5,skin;2;1,skin m18013,assetobject;1,3ebb45d28d167554383e1eb01c416048:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18014,monster;5,skin;2;1,skin m18014,assetobject;1,0ae1ac50aeb0e51459ffb01a229488b3:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18015,monster;5,skin;2;1,skin m18015,assetobject;1,d37f0ee6d13590743a6f432135f4043d:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18016,monster;5,skin;2;1,skin m18016,assetobject;1,484f2dd9aad639f489c73265ec27b15d:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18017,monster;5,skin;2;1,skin m18017,assetobject;1,ce70b2b75aeccd8478d3a9319b969948:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18018,monster;5,skin;2;1,skin m18018,assetobject;1,8fb27c4d583da6b42a3f1762b8ff9a8e:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18019,monster;5,skin;2;1,skin m18019,assetobject;1,9c06a3c618cd7cd41bd4c1f8b9e862c6:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18020,monster;5,skin;2;1,skin m18020,assetobject;1,9dcb593cb82b2be4f8e84077fc9eccb8:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18021,monster;5,skin;2;1,skin m18021,assetobject;1,5d6d219959aeafb499f871c5e9bc7a1d:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18022,monster;5,skin;2;1,skin m18022,assetobject;1,430581bf08d6cb5429262c4d99e3d456:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18023,monster;5,skin;2;1,skin m18023,assetobject;1,5f3bc4889cba32c45903ffb20d4b3889:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18024,monster;5,skin;2;1,skin m18024,assetobject;1,d96b70d0f9d7a5f4c9f0b7d11f802d71:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18025,monster;5,skin;2;1,skin m18025,assetobject;1,9aae974e360cfc141bbe4232a4105fdf:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18026,monster;5,skin;2;1,skin m18026,assetobject;1,f629689c4941e454a87826da5aa5c023:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18027,monster;5,skin;2;1,skin m18027,assetobject;1,0d726e8a444177a4c9b0e78a1cf354f4:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18028,monster;5,skin;2;1,skin m18028,assetobject;1,20fdfdd5c7fedbb45bdcb4ebeb45a14a:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18029,monster;5,skin;2;1,skin m18029,assetobject;1,df627ae627fb60a4782a27b469a56507:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18030,monster;5,skin;2;1,skin m18030,assetobject;1,a77799bc20f47ea4eb7e2984ad78e561:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18031,monster;5,skin;2;1,skin m18031,assetobject;1,5e249a34536b5a242a4792c4911c7fc0:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18032,monster;5,skin;2;1,skin m18032,assetobject;1,bea5fd8e33858eb49855f1dcf570d639:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
18033,monster;5,skin;2;1,skin m18033,assetobject;1,5fea27059086556459e1b5a0d829541a:2100000,0,0,0,0,0,0,µ¶ÊÖ½©Ê¬Æ¤·ô
0,body;6,skin;2;1,body base Material,assetobject;1,ca6f06e651924ad45a95b416788650a9:2100000,0,0,0,0,0,0,ÃèÊö
1,body;6,skin;2;1,body1 Material,assetobject;1,da07161de52807c408da7b1fa9a06906:2100000,0,0,0,0,0,0,ºÚÎ÷×°
2,body;6,skin;2;1,body2 Material,assetobject;1,5df5b27187e6bb846b4329217cfc22bf:2100000,0,0,0,0,0,0,Ò½Îï·ş
3,body;6,skin;2;1,body3 Material,assetobject;1,9a5e23a74567e0546b5248862822534f:2100000,0,0,0,0,0,0,¼Ğ¿Ë
4,body;6,skin;2;1,body4 Material,assetobject;1,d30c2eb8cfbd2b247b7534e859c09898:2100000,0,0,0,0,0,0,»ÆÉ«ĞİÏĞÍâÌ×
5,body;6,skin;2;1,body5 Material,assetobject;1,12cc827219ae4d44497080cd38d4bf56:2100000,0,0,0,0,0,0,À¶É«ÔË¶¯ÍâÌ×
1,Jewelry;10,icon;2;1,jingji icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300012,0,0,0,0,0,0,ÃèÊö
2,Jewelry;10,icon;2;1,lucky icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300020,0,0,0,0,0,0,ÃèÊö
3,Jewelry;10,icon;2;1,redqiangwei icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300002,0,0,0,0,0,0,ÃèÊö
4,Jewelry;10,icon;2;1,cross icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300014,0,0,0,0,0,0,ÃèÊö
5,Jewelry;10,icon;2;1,ti bone icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300010,0,0,0,0,0,0,ÃèÊö
6,Jewelry;10,icon;2;1,def strong icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300024,0,0,0,0,0,0,ÃèÊö
7,Jewelry;10,icon;2;1,attack strong icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300028,0,0,0,0,0,0,ÃèÊö
8,Jewelry;10,icon;2;1,life strong icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300026,0,0,0,0,0,0,ÃèÊö
9,Jewelry;10,icon;2;1,def trans icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300030,0,0,0,0,0,0,ÃèÊö
10,Jewelry;10,icon;2;1,attack trans icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300006,0,0,0,0,0,0,ÃèÊö
11,Jewelry;10,icon;2;1,life trans icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300018,0,0,0,0,0,0,ÃèÊö
12,Jewelry;10,icon;2;1,glass icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300008,0,0,0,0,0,0,ÃèÊö
13,Jewelry;10,icon;2;1,face icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300022,0,0,0,0,0,0,ÃèÊö
15,Jewelry;10,icon;2;1,mabiao icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300016,0,0,0,0,0,0,ÃèÊö
16,Jewelry;10,icon;2;1,ti tui icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300032,0,0,0,0,0,0,ÃèÊö
17,Jewelry;10,icon;2;1,heart icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300000,0,0,0,0,0,0,ÃèÊö
19,Jewelry;10,icon;2;1,ya icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300112,0,0,0,0,0,0,ÃèÊö
100,Jewelry;10,icon;2;1,tigerfinger icon,assetobject;1,ccf77d6dab79aa2488a798b104676c1c:21300034,0,0,0,0,0,0,ÃèÊö
0,weapon;1,mesh;1,arms@empty,assetbundle;2,3e311a6101c82fd4cb492f541739d648,0,-2.5,0,0,0,0,¿ÕÊÖÄ£ĞÍ
1,weapon;1,mesh;1,arms@woodknife,assetbundle;2,e1182555a26a17246990d66031533153,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
1,weapon;1,mesh;1;1,woodKnife,assetbundle;2,62998a47e2643b046924123a44b43815,0,0,0,0,0,-90,ÄÃØ°Ê×½ÇÉ«
1,weapon;1;2,mesh;1;2,woodKnife,assetbundle;2,62998a47e2643b046924123a44b43815,0.138,0,-0.051,0,0,90,ÄÃØ°Ê×½ÇÉ«
2,weapon;1,mesh;1,arms@knife01,assetbundle;2,4cfeb8d7d7ddf154594740c68f9caeb8,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
2,weapon;1,mesh;1;1,knife_1,assetbundle;2,ccc60bd8260cab74690469e801f6df73,0,0,0,0,0,-90,ÄÃØ°Ê×½ÇÉ«
2,weapon;1,mesh;1;2,knife_1,assetbundle;2,ccc60bd8260cab74690469e801f6df73,0.13,0.02,0,0,0,90,ÄÃØ°Ê×½ÇÉ«
3,weapon;1,mesh;1,arms@ButcherKnife,assetbundle;2,430f28687500dab478260469cef0f06f,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
3,weapon;1,mesh;1;1,ButcherKnife,assetbundle;2,de1c46e50da246f4abf9fb1723af5647,0,0,0,0,0,-90,ÄÃØ°Ê×½ÇÉ«
3,weapon;1,mesh;1;2,ButcherKnife,assetbundle;2,de1c46e50da246f4abf9fb1723af5647,0.13,0,0,0,0,90,ÄÃØ°Ê×½ÇÉ«
4,weapon;1,mesh;1,arms@windstick01,assetbundle;2,abe2d1341f91e534a84184922ef2e51b,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
4,weapon;1,mesh;1;2,windstick,assetbundle;2,abe2d1341f91e534a84184922ef2e51b,0.11,0,0,0,0,0,ÄÃØ°Ê×½ÇÉ«
4,weapon;1,mesh;1;1,Projectiles01,assetbundle;2,166d41e076d83d84a85f9aa7e87596a3,0,0,0,0,0,0,ÄÃØ°Ê×½ÇÉ«
6,weapon;1,mesh;1,arms@Boomerang,assetbundle;2,920d2f34a94cfe440a11dbaeecbba387,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
6,weapon;1,mesh;1;1,boomerangModel,assetbundle;2,ccfff31515a4cc042822fa0231832e72,0,0,0,0,0,0,ÄÃØ°Ê×½ÇÉ«
6,weapon;1,mesh;1;2,boomerangModel,assetbundle;2,ccfff31515a4cc042822fa0231832e72,0.025,0,0.218,0,90,0,ÄÃØ°Ê×½ÇÉ«
7,weapon;1,mesh;1,arms@wrench01,assetbundle;2,01bd3f05e5c400c46a4b39db50d0d32f,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
7,weapon;1,mesh;1;1,wrench_1,assetbundle;2,c57f24a43bbcb5d48b3911f463d6a526,0,0,0,0,0,0,ÄÃØ°Ê×½ÇÉ«
7,weapon;1,mesh;1;2,wrench_1,assetbundle;2,c57f24a43bbcb5d48b3911f463d6a526,0.035,0,0.385,0,0,180,ÄÃØ°Ê×½ÇÉ«
8,weapon;1,mesh;1,arms@handaxe,assetbundle;2,d47759da336b1834ca4cf2a22d53735a,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
8,weapon;1,mesh;1;1,Handaxe,assetbundle;2,55802a5c4cb41c84f8a19a120f43f1e7,0,0,0,0,0,0,ÄÃØ°Ê×½ÇÉ«
8,weapon;1,mesh;1;2,Handaxe,assetbundle;2,55802a5c4cb41c84f8a19a120f43f1e7,0.185,0,0.292,0,0,180,ÄÃØ°Ê×½ÇÉ«
9,weapon;1,mesh;1,arms@saw,assetbundle;2,8222bf5bd6fd70d43b389cad8661196a,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
9,weapon;1,mesh;1;1,saw,assetbundle;2,3be09d9d5fb59144d86e1709efc0f862,0,0,0,0,0,-90,ÄÃØ°Ê×½ÇÉ«
9,weapon;1,mesh;1;2,saw,assetbundle;2,3be09d9d5fb59144d86e1709efc0f862,0.057,0,-0.023,0,0,90,ÄÃØ°Ê×½ÇÉ«
10,weapon;1,mesh;1,arms@chainsaw,assetbundle;2,025596a3e7e2def41841529a763f53fc,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
10,weapon;1,mesh;1;1,chainsaw_1,assetbundle;2,5c83087219753f34190ee98b9d3365c5,0,0,0,0,0,-90,ÄÃØ°Ê×½ÇÉ«
10,weapon;1,mesh;1;2,chainsaw_1,assetbundle;2,5c83087219753f34190ee98b9d3365c5,0.393,-0.015,-0.28,0,15,90,ÄÃØ°Ê×½ÇÉ«
11,weapon;1,mesh;1,arms@hammer01,assetbundle;2,80e642e6958826a4d8d966c81ed68564,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
11,weapon;1,mesh;1;1,Hammer,assetbundle;2,2424838c85c5f664a85d9243e5b6569f,0,0,0,0,0,-90,ÄÃØ°Ê×½ÇÉ«
11,weapon;1,mesh;1;2,Hammer,assetbundle;2,2424838c85c5f664a85d9243e5b6569f,0.135,0,0.014,0,0,90,ÄÃØ°Ê×½ÇÉ«
12,weapon;1,mesh;1,arms@sledgehammer01,assetbundle;2,b16553fa5c013cc45b1701d9f09eb732,0,-0.4,-0.5,0,0,0,ÄÃØ°Ê×½ÇÉ«
